"capture_id","label","line","recp_line"
0,"85","solbær drik","solbær drik"
0,"85","solbær æblemost","solbær æblemost"
0,"85","solbærdrik","solbærdrik"
0,"85","solbærsaftevand","solbærsaftevand"
0,"85","sport med citron & æble","sport med citron æble"
0,"85","spring blomme","spring blomme"
0,"85","spring æble","spring æble"
0,"85","sun lolly cola drik","sun lolly cola drik"
0,"85","sun lolly exotic frugtdrik","sun lolly exotic frugtdrik"
0,"85","sunlolly exotic --","sunlolly exotic"
0,"85","svane appelsinjuice","svane appelsinjuice"
0,"85","svane granatæbledrik","svane granatæbledrik"
0,"85","svane grøntsagsjuice","svane grøntsagsjuice"
0,"85","svane multifrugt juice","svane multifrugt juice"
0,"85","svane tomatjuice","svane tomatjuice"
0,"85","svane tranebærdrik","svane tranebærdrik"
0,"85","svane æblejuice","svane æblejuice"
0,"85","sveske","sveske"
0,"85","sveskejuice","sveskejuice"
0,"85","sød blandet saft","sød blandet saft"
0,"85","tomatjuice","tomatjuice"
0,"85","tranebær & hindbær juice","tranebær hindbær juice"
0,"85","tranebær drik","tranebær drik"
0,"85","tranebærdrik","tranebærdrik"
0,"85","tranebærjuice","tranebærjuice"
0,"85","tropical","tropical"
0,"85","tropisk juice","tropisk juice"
0,"85","tropisk juice (mild)","tropisk juice mild"
0,"85","tropisk juice i brik","tropisk juice i brik"
0,"85","tropisk juice med frisk & mild smag","tropisk juice med frisk mild smag"
0,"85","tropiske frugter","tropiske frugter"
0,"85","urtekram citronsaft øko.","urtekram citronsaft øko"
0,"85","urtekram ingefær shot","urtekram ingefær shot"
0,"85","urtekram ingefær/gulerods shot","urtekram ingefærgulerods shot"
0,"85","urtekram limesaft øko.","urtekram limesaft øko"
0,"85","valsølille appelsiner m. ananas juice","valsølille appelsiner m ananas juice"
0,"85","valsølille appelsinjuice","valsølille appelsinjuice"
0,"85","valsølille appelsinjuice m. jordbær","valsølille appelsinjuice m jordbær"
0,"85","valsølille appelsinjuice med knuste jordbær","valsølille appelsinjuice med knuste jordbær"
0,"85","valsølille blåbær solbær","valsølille blåbær solbær"
0,"85","valsølille gulerodsjuice","valsølille gulerodsjuice"
0,"85","valsølille juice af frugt og grønt","valsølille juice af frugt og grønt"
0,"85","valsølille nypressede appelsiner","valsølille nypressede appelsiner"
0,"85","valsølille nypressede gulerødder","valsølille nypressede gulerødder"
0,"85","valsølille rødbede- og ingefærjuice","valsølille rødbede og ingefærjuice"
0,"85","verdi raspberry","verdi raspberry"
0,"85","vihannes","vihannes"
0,"85","wellness drink","wellness drink"
0,"85","wild blueberry","wild blueberry"
0,"85","wish friskpresset juice","wish friskpresset juice"
0,"85","wish fuldkornsjuice","wish fuldkornsjuice"
0,"85","wish ingefærshot","wish ingefærshot"
0,"85","wish æble - solbær","wish æble solbær"
0,"85","wish æble - stikkelsbær","wish æble stikkelsbær"
0,"85","xtra appelsinjuice","xtra appelsinjuice"
0,"85","xtra appelsinjuice, 5 stk","xtra appelsinjuice stk"
0,"85","xtra light appelsin- & hindbærdrik","xtra light appelsin hindbærdrik"
0,"85","xtra light hyldeblomst læskedrik","xtra light hyldeblomst læskedrik"
0,"85","xtra læskedrik med solbærsmag light","xtra læskedrik med solbærsmag light"
0,"85","xtra læskedrik med sportsmag","xtra læskedrik med sportsmag"
0,"85","xtra multifrugt juice","xtra multifrugt juice"
0,"85","xtra multifrugt juice, 5 stk","xtra multifrugt juice stk"
0,"85","xtra rød blandet saft","xtra rød blandet saft"
0,"85","xtra æblejuice","xtra æblejuice"
0,"85","xtra æblejuice, 5 stk","xtra æblejuice stk"
22762,"85","ØGO MIX FRUGT SMOOTH 5,00","øgo mix frugt smooth"
12842,"85","ØKO HYLDEBL. 25,00","øko hyldebl"
16505,"85","ØKO LIMESAFT 250 ML 14,00","øko limesaft ml"
0,"85","ämkebv appelsin","ämkebv appelsin"
0,"85","änglamark appelsin juice","änglamark appelsin juice"
0,"85","änglamark hyldeblomstdrik","änglamark hyldeblomstdrik"
0,"85","änglamark hyldeblomstsolbærdrik","änglamark hyldeblomstsolbærdrik"
0,"85","änglamark jordbærdrik","änglamark jordbærdrik"
0,"85","änglamark solbærdrik","änglamark solbærdrik"
0,"85","änglamark tranebærdrik","änglamark tranebærdrik"
0,"85","änglamark æblejuice","änglamark æblejuice"
0,"85","æble & hindbærjuice","æble hindbærjuice"
0,"85","æble & hyldeblomst","æble hyldeblomst"
0,"85","æble - solbær","æble solbær"
0,"85","æble - stikkelsbær","æble stikkelsbær"
0,"85","æble og hindbærjuice","æble og hindbærjuice"
0,"85","æble og hyldeblomstjuice","æble og hyldeblomstjuice"
0,"85","æble stikkelsbær most","æble stikkelsbær most"
0,"85","æble- og appelsinjuice øko.","æble og appelsinjuice øko"
0,"85","æble-hyldeblomstdrik","æblehyldeblomstdrik"
0,"85","æblejuice","æblejuice"
0,"85","æblejuice , 27 x 0,25 l.","æblejuice x l"
0,"85","æblejuice i brik","æblejuice i brik"
0,"85","æblejuice i brik øko.","æblejuice i brik øko"
0,"85","æblejuice m. hindbær øko.","æblejuice m hindbær øko"
0,"85","æblejuice øko.","æblejuice øko"
0,"85","æblejuice, 5 stk","æblejuice stk"
0,"85","æblemost","æblemost"
0,"85","æblemost aroma","æblemost aroma"
0,"85","æblemost elshof","æblemost elshof"
0,"85","æblemost fra fejø","æblemost fra fejø"
0,"85","æblemost holstener cox","æblemost holstener cox"
0,"85","æblemost m. hyldeblomst","æblemost m hyldeblomst"
0,"85","æblemost m. solbær","æblemost m solbær"
0,"85","æblemost marnica","æblemost marnica"
0,"85","æblemost pinova","æblemost pinova"
0,"85","æblemost øko.","æblemost øko"
0,"85","økologisk multijuice","økologisk multijuice"
0,"85","økologisk æblejuice","økologisk æblejuice"
29416,"86","                                ABSOLUT 70 CL          139,95       ","absolut cl"
16560,"86","                                BAILEYS 70 CL          134,95       ","baileys cl"
26832,"86","                                BEEFEATER 70 CL        142,95       ","beefeater cl"
26835,"86","                                BOMBAY 70 CL           159,00       ","bombay cl"
29188,"86","                                FINSBURY DRY            79,95       ","finsbury dry"
28516,"86","                                ROSE'S STRAW            37,95       ","roses straw"
28516,"86","                                ROSE'S SUGAR CAME       37,95       ","roses sugar came"
25151,"86","                          BRØNDUMS                           99.95","brøndums"
0,"86","1 enkelt 1 klasses bitter","enkelt klasses bitter"
0,"86","1 klasses bitter","klasses bitter"
0,"86","12 års rom","års rom"
0,"86","24 london dry gin","london dry gin"
28334,"86","BAILEYS 1 L 115,00","baileys l"
10233,"86","CAPT.MORGAN 145,95","captmorgan"
16524,"86","NORDGULD AKV 159,95","nordguld akv"
0,"86","aalborg akvavit export","aalborg akvavit export"
0,"86","aalborg grill akvavit","aalborg grill akvavit"
0,"86","aalborg taffel akvavit","aalborg taffel akvavit"
0,"86","absolut vodka","absolut vodka"
0,"86","amarula cream (17%)","amarula cream"
0,"86","anejo especial","anejo especial"
0,"86","aperol","aperol"
0,"86","appleton estate signature","appleton estate signature"
0,"86","appleton reserve blend","appleton reserve blend"
0,"86","aquavit o.p. anderson","aquavit op anderson"
0,"86","ardbeg 10 års whisky","ardbeg års whisky"
0,"86","armagnac","armagnac"
0,"86","aã±ejo 3 aã±os","aejo aos"
0,"86","bacardi carta negra (40%)","bacardi carta negra"
0,"86","bacardi carta oro (40%)","bacardi carta oro"
0,"86","bacardi lemon (32%)","bacardi lemon"
0,"86","bacardi limã³n","bacardi limn"
0,"86","bacardi lys (37,5%)","bacardi lys"
0,"86","bacardi m. ananas","bacardi m ananas"
0,"86","bacardi oakheart","bacardi oakheart"
0,"86","bacardi razz","bacardi razz"
0,"86","bacardi superior","bacardi superior"
0,"86","baileys chocolat luxe","baileys chocolat luxe"
0,"86","baileys iced coffee latte","baileys iced coffee latte"
0,"86","baileys irish cream","baileys irish cream"
0,"86","ballantines blended scotch whisky","ballantines blended scotch whisky"
0,"86","ballantines finest (40%)","ballantines finest"
0,"86","beefeater 24 london dry gin","beefeater london dry gin"
0,"86","beefeater gin (40%)","beefeater gin"
0,"86","berger pastis","berger pastis"
0,"86","bitter","bitter"
0,"86","bitter dram","bitter dram"
0,"86","blended scotch whisky","blended scotch whisky"
0,"86","bombay dry (35,5%)","bombay dry"
0,"86","bombay sapphire (40%)","bombay sapphire"
0,"86","bombay sapphire london dry gin","bombay sapphire london dry gin"
0,"86","braastad vs","braastad vs"
0,"86","branca menta","branca menta"
0,"86","brøndum & søn brøndum snaps","brøndum søn brøndum snaps"
0,"86","brøndum klassisk snaps","brøndum klassisk snaps"
0,"86","brøndum snaps","brøndum snaps"
0,"86","bulleit bourbon whiskey","bulleit bourbon whiskey"
0,"86","calvados","calvados"
0,"86","campari","campari"
0,"86","caol ila whisky","caol ila whisky"
0,"86","captain morgan caribbean rum","captain morgan caribbean rum"
0,"86","captain morgan jamaican (40%)","captain morgan jamaican"
0,"86","captain morgan mørk rom","captain morgan mørk rom"
0,"86","captain morgan spiced gold","captain morgan spiced gold"
0,"86","captain morgan white (37,5%)","captain morgan white"
0,"86","caribbean rum","caribbean rum"
0,"86","carte noir v.s.o.p (40%)","carte noir vsop"
0,"86","charles tanqueray & co. tanqueray no. ten","charles tanqueray co tanqueray no ten"
0,"86","chateau du tariquet tariquet 100 år","chateau du tariquet tariquet år"
0,"86","chateau tariquet armagnac","chateau tariquet armagnac"
0,"86","chivas regal blended scotch whisky","chivas regal blended scotch whisky"
0,"86","chocolat luxe","chocolat luxe"
0,"86","cognac","cognac"
0,"86","cointreau","cointreau"
0,"86","cragganmore whisky","cragganmore whisky"
0,"86","cuba pure premium vodka","cuba pure premium vodka"
0,"86","cuba pure vodka (37,5%)","cuba pure vodka"
0,"86","dalwhinnie 15 år","dalwhinnie år"
0,"86","dalwhinnie whisky","dalwhinnie whisky"
0,"86","davide campari campari","davide campari campari"
0,"86","den originale blå","den originale blå"
0,"86","dooleys the original tofee","dooleys the original tofee"
0,"86","dr. nielsen bitter","dr nielsen bitter"
0,"86","el dorado 12 års rom","el dorado års rom"
0,"86","el dorado finest demerara rum","el dorado finest demerara rum"
0,"86","engel klar snaps","engel klar snaps"
0,"86","engen gylden snaps","engen gylden snaps"
0,"86","export","export"
0,"86","fernet branca","fernet branca"
0,"86","finest demerara rum","finest demerara rum"
0,"86","finest old scotch wiskey","finest old scotch wiskey"
0,"86","finsbury gin (37,5 %)","finsbury gin"
0,"86","finsbury london dry gin","finsbury london dry gin"
0,"86","four roses yellow","four roses yellow"
0,"86","fratelli barbieri aperol","fratelli barbieri aperol"
0,"86","fratelli branca branca menta","fratelli branca branca menta"
0,"86","fratelli branca fernet branca","fratelli branca fernet branca"
0,"86","gajol den originale blå","gajol den originale blå"
0,"86","gajol granat æble","gajol granat æble"
0,"86","gajol original gul vodka shots","gajol original gul vodka shots"
0,"86","galliano vanilla","galliano vanilla"
0,"86","gammel dansk bitter dram","gammel dansk bitter dram"
0,"86","gammel dansk shot shots","gammel dansk shot shots"
0,"86","gin","gin"
0,"86","glenfiddich 12 år","glenfiddich år"
0,"86","glenfiddich single malt scotch whisky","glenfiddich single malt scotch whisky"
0,"86","glenlivet founders reserve","glenlivet founders reserve"
0,"86","glenmorangie 18 års","glenmorangie års"
0,"86","glenmorangie lasanta","glenmorangie lasanta"
0,"86","glenmorangie original","glenmorangie original"
0,"86","glenmorangie quinta rubin","glenmorangie quinta rubin"
0,"86","glenmorangie signet","glenmorangie signet"
0,"86","gold collection","gold collection"
0,"86","golden rum","golden rum"
0,"86","gordons cucumber (37,5%), 129.95, htt","gordons cucumber htt"
0,"86","gordons dry (37,5%)","gordons dry"
0,"86","gordonâ´s london dry gin","gordons london dry gin"
0,"86","granat æble","granat æble"
0,"86","granatæble lakrids shot","granatæble lakrids shot"
0,"86","grand manier gul","grand manier gul"
0,"86","grand marnier likør - 40 %","grand marnier likør"
0,"86","grants family whisky","grants family whisky"
0,"86","grants scotch whisky","grants scotch whisky"
0,"86","grenadine","grenadine"
0,"86","grey goose (40%)","grey goose"
0,"86","grey goose vodka","grey goose vodka"
0,"86","grill akvavit","grill akvavit"
0,"86","gul vodka shots","gul vodka shots"
0,"86","gylden snaps","gylden snaps"
0,"86","halvbitter","halvbitter"
0,"86","hansen golden rum","hansen golden rum"
0,"86","hansen gylden rom (37,5%)","hansen gylden rom"
0,"86","hardy v.s.o.p cognac","hardy vsop cognac"
0,"86","havana club (40%)","havana club"
0,"86","havana club anejo especial","havana club anejo especial"
0,"86","havana club aã±ejo 3 aã±os","havana club aejo aos"
0,"86","havana club maestros rom","havana club maestros rom"
0,"86","havana rom 3 års (40%)","havana rom års"
0,"86","hendricks gin","hendricks gin"
0,"86","hendricks gin (41,4%), 299.95, https:","hendricks gin https"
0,"86","hennessy fine de cognac","hennessy fine de cognac"
0,"86","hennessy vs cognac","hennessy vs cognac"
0,"86","hennessy xo cognac","hennessy xo cognac"
0,"86","high commissioner","high commissioner"
0,"86","iced coffee latte","iced coffee latte"
0,"86","inchmurrin 12 års","inchmurrin års"
0,"86","irish cream","irish cream"
0,"86","irish whisky","irish whisky"
0,"86","jaburn whisky (37,5%)","jaburn whisky"
0,"86","jack daniels (40%)","jack daniels"
0,"86","jack daniels honey (35%)","jack daniels honey"
0,"86","jack daniels whisky","jack daniels whisky"
0,"86","jameson (40%)","jameson"
0,"86","jameson irish whisky","jameson irish whisky"
0,"86","johnnie walker black","johnnie walker black"
0,"86","johnnie walker red","johnnie walker red"
0,"86","johnnie walker red label","johnnie walker red label"
0,"86","jã¤germeister","jgermeister"
0,"86","kahlua","kahlua"
0,"86","kahlua kahlua","kahlua kahlua"
0,"86","king george iv","king george iv"
0,"86","king george lv finest old scotch wiskey","king george lv finest old scotch wiskey"
0,"86","klar akvavit","klar akvavit"
0,"86","klar snaps","klar snaps"
0,"86","klassisk snaps","klassisk snaps"
0,"86","label 5 whisky","label whisky"
0,"86","lagavulin distillery lagavulin single malt 16 år","lagavulin distillery lagavulin single malt år"
0,"86","lagavulin single malt 16 år","lagavulin single malt år"
0,"86","lagavulin whisky","lagavulin whisky"
0,"86","lakrids shot","lakrids shot"
0,"86","lauders queen mary","lauders queen mary"
0,"86","lauders whisky","lauders whisky"
0,"86","licor 43 (31%)","licor"
0,"86","likør - 40 %","likør"
0,"86","limã³n","limn"
0,"86","linie aquavit","linie aquavit"
0,"86","loch lomond original","loch lomond original"
0,"86","loch lomond reserve","loch lomond reserve"
0,"86","lysholm linie aquavit","lysholm linie aquavit"
0,"86","maestros rom","maestros rom"
0,"86","malibu rom","malibu rom"
0,"86","maloneys irish cream (14,5%)","maloneys irish cream"
0,"86","maria brizard berger pastis","maria brizard berger pastis"
0,"86","mast - jã¤germeister se jã¤germeister","mast jgermeister se jgermeister"
0,"86","matusalem gran reserva 15","matusalem gran reserva"
0,"86","matusalem gran reserva 15 s.b.","matusalem gran reserva sb"
0,"86","matusalem matusalem gran reserva 15","matusalem matusalem gran reserva"
0,"86","mom gin","mom gin"
0,"86","mørk rom","mørk rom"
0,"86","nomandin cognac","nomandin cognac"
0,"86","o.p. andersen klar akvavit","op andersen klar akvavit"
0,"86","o.p. anderson","op anderson"
0,"86","oakheart","oakheart"
0,"86","oban distillery oban whiskey 14 år","oban distillery oban whiskey år"
0,"86","oban whiskey 14 år","oban whiskey år"
0,"86","original dansk","original dansk"
0,"86","passoãƒâ£","passo"
0,"86","patrã³n silver tequila","patrn silver tequila"
0,"86","pisang ambon","pisang ambon"
0,"86","poliakov premium vodka","poliakov premium vodka"
0,"86","premium vodka","premium vodka"
0,"86","pure premium vodka","pure premium vodka"
0,"86","pã©re francois calvados","pre francois calvados"
0,"86","razz","razz"
0,"86","red label","red label"
0,"86","renault cognac","renault cognac"
0,"86","rom","rom"
0,"86","ron zacapa centenario sistema solera 23","ron zacapa centenario sistema solera"
0,"86","ron zacapa solera gran reserva especial","ron zacapa solera gran reserva especial"
0,"86","roses apricot","roses apricot"
0,"86","roses blue curacao","roses blue curacao"
0,"86","roses grenad","roses grenad"
0,"86","roses grenadine","roses grenadine"
0,"86","roses lime","roses lime"
0,"86","roses roses apricot","roses roses apricot"
0,"86","roses roses blue curacao","roses roses blue curacao"
0,"86","roses roses lime","roses roses lime"
0,"86","roses roses strawberry","roses roses strawberry"
0,"86","roses strawberry","roses strawberry"
0,"86","rã©my martin","rmy martin"
0,"86","scotch whisky","scotch whisky"
0,"86","shotka vodka","shotka vodka"
0,"86","shots","shots"
0,"86","shots m. granatæble/lakrids","shots m granatæblelakrids"
0,"86","shots m. passion/lakrids","shots m passionlakrids"
0,"86","sierra tequila","sierra tequila"
0,"86","single malt scotch whisky","single malt scotch whisky"
0,"86","sistema solera 23","sistema solera"
0,"86","smirnoff gold collection","smirnoff gold collection"
0,"86","smirnoff red (37,5%)","smirnoff red"
0,"86","smirnoff vodka","smirnoff vodka"
0,"86","små blå lakrids shot","små blå lakrids shot"
0,"86","små grønne granatæble lakrids shot","små grønne granatæble lakrids shot"
0,"86","små sure sour shot","små sure sour shot"
0,"86","snaps","snaps"
0,"86","sobieski premium vodka","sobieski premium vodka"
0,"86","sole limoncelllo likør","sole limoncelllo likør"
0,"86","solera gran reserva especial","solera gran reserva especial"
0,"86","sour shot","sour shot"
0,"86","southern comfort","southern comfort"
0,"86","southern comfort whiskey likør","southern comfort whiskey likør"
0,"86","spiced gold","spiced gold"
0,"86","star of bombay","star of bombay"
0,"86","stolichnaya (38%)","stolichnaya"
0,"86","stolichnaya vodka","stolichnaya vodka"
0,"86","superior","superior"
0,"86","svendborg halvbitter","svendborg halvbitter"
0,"86","svendborg original dansk","svendborg original dansk"
0,"86","svendborg snaps","svendborg snaps"
0,"86","taffel akvavit","taffel akvavit"
0,"86","talisker","talisker"
0,"86","talisker talisker","talisker talisker"
0,"86","talisker whisky","talisker whisky"
0,"86","tanqueray gin","tanqueray gin"
0,"86","tanqueray london dry gin","tanqueray london dry gin"
0,"86","tanqueray no. ten","tanqueray no ten"
0,"86","tanqueray rangpur (41%)","tanqueray rangpur"
0,"86","tanqueray ten (47,3%)","tanqueray ten"
0,"86","tariquet 100 år","tariquet år"
0,"86","tequila","tequila"
0,"86","tequila sierra silver","tequila sierra silver"
0,"86","the famous grouse whisky","the famous grouse whisky"
0,"86","the original tofee","the original tofee"
0,"86","tullamore dew (40%)","tullamore dew"
0,"86","tullamore dew whisky","tullamore dew whisky"
0,"86","v.s.o.p cognac","vsop cognac"
0,"86","vlakoff vodka","vlakoff vodka"
0,"86","vodka","vodka"
0,"86","vostock vodka (37,5%)","vostock vodka"
0,"86","vsop rã©my martin","vsop rmy martin"
0,"86","whiskey","whiskey"
0,"86","whiskey likør","whiskey likør"
0,"86","whisky","whisky"
0,"86","wittons scotch whisky","wittons scotch whisky"
0,"86","zacapa rom","zacapa rom"
22514,"87","BAILEYS COFFEE 200ML 8,00","baileys coffee ml"
24252,"87","SOMERSBY SEC. 27,5CL 7,00","somersby sec cl"
0,"87","apple cider","apple cider"
0,"87","bacardi breezer","bacardi breezer"
0,"87","bacardi breezer ananas (4%)","bacardi breezer ananas"
0,"87","bacardi breezer lemon (4%)","bacardi breezer lemon"
0,"87","bacardi breezer lime (4%)","bacardi breezer lime"
0,"87","bacardi breezer orange (4%)","bacardi breezer orange"
0,"87","bacardi breezer pære (4%)","bacardi breezer pære"
0,"87","bacardi breezer vandmelon (4%)","bacardi breezer vandmelon"
0,"87","barcardi breezer","barcardi breezer"
0,"87","barcardi breezer vandmelon","barcardi breezer vandmelon"
0,"87","blackberry","blackberry"
0,"87","breezer","breezer"
0,"87","breezer ananas (4%)","breezer ananas"
0,"87","breezer lemon (4%)","breezer lemon"
0,"87","breezer lime (4%)","breezer lime"
0,"87","breezer orange (4%)","breezer orange"
0,"87","breezer pære (4%)","breezer pære"
0,"87","breezer vandmelon (4%)","breezer vandmelon"
0,"87","bulmer cider 4,5%","bulmer cider"
0,"87","coop pære cider","coop pære cider"
0,"87","coop æble cider","coop æble cider"
0,"87","cult mokai","cult mokai"
0,"87","cult mokaã¯","cult moka"
0,"87","cult mokaãƒâ m. blåbær","cult moka m blåbær"
0,"87","cult mokaãƒâ m. hyldeblomst","cult moka m hyldeblomst"
0,"87","cult mokaãƒâ m. kaktus og lime","cult moka m kaktus og lime"
0,"87","cult mokaãƒâ m. pink æble","cult moka m pink æble"
0,"87","cult shaker ice","cult shaker ice"
0,"87","cult shaker m. frugtsmag","cult shaker m frugtsmag"
0,"87","cult shaker original","cult shaker original"
0,"87","cult wonn","cult wonn"
0,"87","cult wonn m. appelsin","cult wonn m appelsin"
0,"87","cult wonn m. jordbær","cult wonn m jordbær"
0,"87","dirty passion","dirty passion"
0,"87","elderflower lime","elderflower lime"
0,"87","garage hard lemon","garage hard lemon"
0,"87","garage lemonade (4%)","garage lemonade"
0,"87","garage lemonade m. ingefær (4%)","garage lemonade m ingefær"
0,"87","ginger raspberry","ginger raspberry"
0,"87","gyldensteen gods æblecider","gyldensteen gods æblecider"
0,"87","gyldensteen gods æblecider koldpresset (0,2%)","gyldensteen gods æblecider koldpresset"
0,"87","harboe pærecider","harboe pærecider"
0,"87","harboe æblecider","harboe æblecider"
0,"87","hard lemon","hard lemon"
0,"87","herrljunga pærecider","herrljunga pærecider"
0,"87","herrljunga æblecider","herrljunga æblecider"
0,"87","irland bulmer cider 4,5%","irland bulmer cider"
0,"87","irland magners original cider","irland magners original cider"
0,"87","juice pineapple","juice pineapple"
0,"87","juicy pineapple","juicy pineapple"
0,"87","lemonade m. ingefær (4%)","lemonade m ingefær"
0,"87","magners original cider","magners original cider"
0,"87","mokai","mokai"
0,"87","mokai m. blåbær","mokai m blåbær"
0,"87","mokai m. hyldeblomst","mokai m hyldeblomst"
0,"87","mokai m. kaktus og lime","mokai m kaktus og lime"
0,"87","mokai m. pink æble","mokai m pink æble"
0,"87","orchard secco","orchard secco"
0,"87","pear cider","pear cider"
0,"87","pære cider","pære cider"
0,"87","pærecider","pærecider"
0,"87","red rhubarb","red rhubarb"
0,"87","royal unibrew dirty passion","royal unibrew dirty passion"
0,"87","royal unibrew juice pineapple","royal unibrew juice pineapple"
0,"87","shaker ice","shaker ice"
0,"87","shaker m. frugtsmag","shaker m frugtsmag"
0,"87","shaker original","shaker original"
0,"87","smirnoff ice (4%)","smirnoff ice"
0,"87","smirnoff ice m. guarana (4,7%)","smirnoff ice m guarana"
0,"87","smirnoff ice original","smirnoff ice original"
0,"87","smirnoff smirnoff ice (4%)","smirnoff smirnoff ice"
0,"87","smirnoff smirnoff ice m. guarana (4,7%)","smirnoff smirnoff ice m guarana"
0,"87","smirnoff smirnoff ice original","smirnoff smirnoff ice original"
0,"87","somersby apple cider","somersby apple cider"
0,"87","somersby blackberry","somersby blackberry"
0,"87","somersby elderflower lime","somersby elderflower lime"
0,"87","somersby orchard secco","somersby orchard secco"
0,"87","somersby pear cider","somersby pear cider"
0,"87","somersby pære","somersby pære"
0,"87","somersby rabarber","somersby rabarber"
0,"87","somersby red rhubarb","somersby red rhubarb"
0,"87","somersby somersby blackberry","somersby somersby blackberry"
0,"87","somersby somersby pære","somersby somersby pære"
0,"87","somersby somersby rabarber","somersby somersby rabarber"
0,"87","somersby somersby æble","somersby somersby æble"
0,"87","somersby sparkling rosã©","somersby sparkling ros"
0,"87","somersby æble","somersby æble"
0,"87","sparkling rosã©","sparkling ros"
0,"87","tempt dirty passion","tempt dirty passion"
0,"87","tempt juicy pineapple","tempt juicy pineapple"
0,"87","vandmelon","vandmelon"
0,"87","wonn","wonn"
0,"87","wonn m. appelsin","wonn m appelsin"
0,"87","wonn m. jordbær","wonn m jordbær"
0,"87","æble cider","æble cider"
0,"87","æblecider","æblecider"
0,"87","æblecider koldpresset (0,2%)","æblecider koldpresset"
0,"87","ørbæk bryggeri ginger raspberry","ørbæk bryggeri ginger raspberry"
28376,"88","                                1000 STORIES ZIN.      199,95       ","stories zin"
28392,"88","                                CHANCELLOR              64,95       ","chancellor"
14696,"88","                                CHARLES VII BL NOIRS   399,00       ","charles vii bl noirs"
23914,"88","                                HARDYS VR, C            49,95       ","hardys vr c"
17996,"88","                                MARSALA                 69,50       ","marsala"
15685,"88","                                MESSIAS SMAGSÆSKE      149,95       ","messias smagsæske"
26826,"88","                                ORVIETO LA CARRAIA      59,50       ","orvieto la carraia"
23682,"88","                                PHILIPPE DEVAL         119,00       ","philippe deval"
18315,"88","                                SUNRISE RØD             54,95       ","sunrise rød"
15678,"88","                                VINA ESMARALDA          59,95       ","vina esmaralda"
17998,"88","                                ØKO NOVAS SAUV.BLANC    99,50       ","øko novas sauvblanc"
14728,"88","                          ZENZELA CHEN.CHARDON              125.00","zenzela chenchardon"
18349,"88","                          ØKO CRAFT  BIB                    119.00","øko craft bib"
0,"88","1. cru clos des varoilles 09, 595.0,","cru clos des varoilles"
0,"88","1000 stories bourbon barrel-aged zinfandel","stories bourbon barrelaged zinfandel"
0,"88","1884 estate grown cabernet sauvignon","estate grown cabernet sauvignon"
0,"88","1884 estate grown malbec","estate grown malbec"
0,"88","1884 estate grown viognier","estate grown viognier"
0,"88","3 passo vino rosso biologico","passo vino rosso biologico"
0,"88","7sins merlot","sins merlot"
29228,"88","CAMPOFIO 1 STK 109,00","campofio stk"
6888,"88","CREMANT BORDEAUX 750,00","cremant bordeaux"
6888,"88","DULONG CREMANT DEMIS -- 125,00","dulong cremant demis"
26187,"88","GEWURZTRAMI1FL 100,00","gewurztramifl"
26184,"88","HEIFRICH GEW 119,00","heifrich gew"
12872,"88","MOLINO LOCO 100,00","molino loco"
13669,"88","MONTALCINO 75,00","montalcino"
15233,"88","MONTGRAS ANTU CABERN 105,00","montgras antu cabern"
21640,"88","OAK CASK MAL 85,00","oak cask mal"
28294,"88","PASCAL COM, 70 CL 195,00","pascal com cl"
14667,"88","RAPITALA RØD 75,00","rapitala rød"
22737,"88","ROODEBERG 79,00","roodeberg"
15962,"88","ROSSOGRANDE 99,00","rossogrande"
29208,"88","SALENTEIN 99,00","salentein"
24767,"88","SANTA CHRISTINA x6 150,00","santa christina x"
25463,"88","SENSI PROSECCO GOLD 110,00","sensi prosecco gold"
29194,"88","SWEET CHERRY VINE 29,95","sweet cherry vine"
13807,"88","TERRE BRUNDA RISERVA - 79,50","terre brunda riserva"
10261,"88","THREE GRACES 159,00","three graces"
21640,"88","TRAPICHE OAK 85,00","trapiche oak"
27006,"88","VINUS ROUGE CLASSIQU 29,00","vinus rouge classiqu"
26184,"88","YELLOW TAIL 60,00","yellow tail"
0,"88","a. robert comtesse","a robert comtesse"
0,"88","adobe cabernet sauvignon","adobe cabernet sauvignon"
0,"88","adobe carmenere","adobe carmenere"
0,"88","adobe chardonnay","adobe chardonnay"
0,"88","aglianico","aglianico"
0,"88","alabastro reserva","alabastro reserva"
0,"88","alceno syrah 2012","alceno syrah"
0,"88","alianã§a alentejano alabastro reserva","aliana alentejano alabastro reserva"
0,"88","alkoomi cabernet  merlot 2011","alkoomi cabernet merlot"
0,"88","alkoomi sauvignon blanc 2015","alkoomi sauvignon blanc"
0,"88","allegrini amarone","allegrini amarone"
0,"88","allegrini belpasso","allegrini belpasso"
0,"88","allegrini pallazo","allegrini pallazo"
0,"88","alsace gewurztraminer","alsace gewurztraminer"
0,"88","alsace gewã¼rztraminer 2002","alsace gewrztraminer"
0,"88","alsace pinot blanc","alsace pinot blanc"
0,"88","alsace pinot noir","alsace pinot noir"
0,"88","alsace riesling","alsace riesling"
0,"88","alsace sylvaner","alsace sylvaner"
0,"88","altenburger chardonnay","altenburger chardonnay"
0,"88","amapasso vino rosso","amapasso vino rosso"
0,"88","amarone","amarone"
0,"88","amarone cesari  bosan 2006","amarone cesari bosan"
0,"88","amarone cesari il bosco 2008","amarone cesari il bosco"
0,"88","amarone classico doc","amarone classico doc"
